link,full_name,description,year,mileage_km,fuel_type,price_pln,offer_from,show_vin_offers,has_registration_number,brand,model,version,generation,production_year,mileage,engine_capacity_detail,fuel_type_detail,power,gearbox,autonomy,drive,battery_capacity,type_of_battery_property,fuel_consumption_average,fuel_consumption_outside_city,fuel_consumption_in_city,damaged,body_type,co2_emission,number_of_doors,number_of_seats,color,color_type,manufacturers_warranty_period,or_warranty_up_to_km,country_of_origin,first_registration_date,registration_number,registered_in_poland,first_owner,accident_free,serviced_at_dealership,condition 
https://www.otomoto.pl/osobowe/oferta/audi-q5-audi-q-5-2-0-tfsi-quattro-2012-rok-ID6GdMqQ.html,Audi Q5 2.0 TFSI Quattro S tronic,"1 984 cm3 • 211 KM • AUDI Q 5,2.0 TFSI QUATTRO ,2012 rok.",2012,220 000 km,Benzyna,54 000,Prywatne,Tak,Tak,Audi,Q5,2.0 TFSI Quattro S tronic,8R (2008-2016),2012,220 000 km,1 984 cm3,Benzyna,211 KM,Automatyczna,,4x4 (stały),,,,7.0 l/100km,10 l/100km,SUV,,197 g/km,5,5,Biały,,,,,,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a1-ID6GdMpa.html,Audi A1 1.2 TFSI Sportback Ambition,1 197 cm3 • 86 KM,2014,72 216 km,Benzyna,38 900,Prywatne,Tak,Tak,Audi,A1,1.2 TFSI Sportback Ambition,,2014,72 216 km,1 197 cm3,Benzyna,86 KM,Manualna,,Na przednie koła,,,,4.3 l/100km,"6,20 l/100km",Auta miejskie,,116 g/km,5,5,Czarny,Metalik,,,Francja,27 maj 2014,PWL49570,Tak,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a5-audi-a5-2-0tdi-190km-s-line-rej-2017-b-o-alcantara-radar-prv-ID6FOMNL.html,Audi A5 2.0 TDI Sportback (clean diesel) DPF,"1 968 cm3 • 190 KM • Audi A5 2.0TDI 190KM, S line, rej 2017, B&O, Alcantara, Radar, PRV",2016,224 000 km,Diesel,81 500,Prywatne,Tak,Tak,Audi,A5,2.0 TDI Sportback (clean diesel) DPF,8T (2007-2016),2016,224 000 km,1 968 cm3,Diesel,190 KM,Manualna,,Na przednie koła,,,,4.0 l/100km,"5,50 l/100km",Coupe,,119 g/km,5,4,Czarny,Perłowy,,,Niemcy,,,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-audi-a6-c6-2008r-3-0tdi-233km-s-line-quattro-navi-bixenon-skory-ID6GdMps.html,Audi A6 3.0 TDI Quattro Tiptronic,2 967 cm3 • 233 KM • Audi A6 C6 2008r 3.0TDI 233km S-Line Quattro Navi Bixenon Skóry,2008,297 000 km,Diesel,31 900,Prywatne,Tak,Tak,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2008,297 000 km,2 967 cm3,Diesel,233 KM,Automatyczna,,4x4 (stały),,,,6.0 l/100km,11 l/100km,Kombi,,224 g/km,4,,Czarny,Metalik,,,,,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-audi-a4b6-ID6GdMoz.html,Audi A4,1 595 cm3 • 102 KM • Audi A4b6,2001,300 000 km,Benzyna+LPG,9 800,Prywatne,Tak,,Audi,A4,,,2001,300 000 km,1 595 cm3,Benzyna+LPG,102 KM,Manualna,,,,,,,,Sedan,,,5,,Granatowy,,,,,,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-audi-a6-avant-4-2-fsi-quattro-tiptronic-benzyna-gaz-wydech-rs-ID6G5VCN.html,Audi A6 Avant 4.2 FSI quattro tiptronic,4 163 cm3 • 350 KM • Audi A6 Avant 4.2 FSI Quattro Tiptronic benzyna/gaz wydech RS !,2008,400 000 km,Benzyna+LPG,45 000,Prywatne,Tak,,Audi,A6,Avant 4.2 FSI quattro tiptronic,C6 (2004-2011),2008,400 000 km,4 163 cm3,Benzyna+LPG,350 KM,Automatyczna,,,,,,,"14,80 l/100km",Kombi,,,5,,Srebrny,Metalik,,,,,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-audi-a4-quattro-bezwypadkowy-krajowy-ID6Fpgd6.html,Audi A4 2.0 TDI Quattro S tronic,"1 968 cm3 • 177 KM • AUDI A4 Quattro, BEZWYPADKOWY, krajowy",2014,180 000 km,Diesel,59 500,Prywatne,Tak,Tak,Audi,A4,2.0 TDI Quattro S tronic,B8 (2007-2015),2014,180 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,,4x4 (stały),,,,,6 l/100km,Sedan,,,4,5,Bordowy,Metalik,,,Polska,09 kwiecień 2014,WD5329F,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-s-linematrixheadupskoraalcantaravirtualcocpitmegafull-ID6FNQqU.html,Audi A4,1 968 cm3 • 150 KM • *S Line*Matrix*Head*Up*Skóra*Alcantara*Virtual*Cocpit*MEGA*FULL!,2019,179 000 km,Diesel,89 800,Firma,Tak,,Audi,A4,,B9 (2015-),2019,179 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,,,,,,,,Kombi,,,5,5,Szary,Metalik,,,Niemcy,,,,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a3-virtual-cockpit-aso-serwis-jak-nowe-2-kpl-kol-ori-audi-ID6GdMhJ.html,Audi A3 35 TDI S Line S tronic,"1 968 cm3 • 150 KM • Virtual Cockpit, ASO serwis, JAK NOWE, 2 kpl kół ORI AUDI",2020,57 000 km,Diesel,109 900,Prywatne,Tak,Tak,Audi,A3,35 TDI S Line S tronic,8Y (2020 - ),2020,57 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,,Na przednie koła,,,,3.0 l/100km,4 l/100km,Kompakt,,98 g/km,5,5,Czarny,,,,Francja,26 czerwiec 2020,KTA4453J,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a8-50-286km-lasery-alkantara-masaz-wentyl-os-skretna-webasto-fv23-ID6Galhe.html,Audi A8 50 TDI mHEV Quattro Tiptr,2 967 cm3 • 286 KM • 50 286KM LASERY alkantara masaż wentyl oś skrętna WEBASTO FV23%,2019,102 409 km,Diesel,269 000,Firma,Tak,,Audi,A8,50 TDI mHEV Quattro Tiptr,D5 (2017-),2019,102 409 km,2 967 cm3,Diesel,286 KM,Automatyczna,,4x4 (stały),,,,,8 l/100km,Sedan,,,4,5,Czarny,Metalik,,,Niemcy,22 luty 2019,,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-e-tron-s-line-fv23-bang-olufsen-ID6GcKwW.html,Audi e-tron Sportback 50 quattro S line,313 KM • S-Line/FV23%/Bang&Olufsen,2020,35 500 km,Elektryczny,188 800,Firma,Tak,Tak,Audi,e-tron,Sportback 50 quattro S line,,2020,35 500 km,,Elektryczny,313 KM,Automatyczna,300 km,4x4 (stały),71 kWh,W cenie,23 kWh/100km,,,SUV,,,5,5,Granatowy,Metalik,,,Niemcy,19 listopad 2020,KK0310E,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-audi-b8-3-0-tdi-quattro-ID6GdMjK.html,Audi A4 3.0 TDI Quattro,2 967 cm3 • 240 KM • Audi B8 3.0 TDI Quattro,2008,284 000 km,Diesel,43 900,Prywatne,Tak,Tak,Audi,A4,3.0 TDI Quattro,B8 (2007-2015),2008,284 000 km,2 967 cm3,Diesel,240 KM,Manualna,,4x4 (stały),,,,5.0 l/100km,9 l/100km,Sedan,,188 g/km,5,5,Czarny,Perłowy,,,,,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a7-3-0-tdi-245km-quattro-full-led-nawigacja-szyberdach-head-up-ID6F3YzK.html,Audi A7 3.0 TDI Quattro S tronic,2 967 cm3 • 245 KM • 3.0 TDI 245KM * Quattro * FULL LED * Nawigacja * Szyberdach * Head Up,2012,217 000 km,Diesel,89 900,Prywatne,Tak,Tak,Audi,A7,3.0 TDI Quattro S tronic,C7 (2011-2018),2012,217 000 km,2 967 cm3,Diesel,245 KM,Automatyczna,,4x4 (stały),,,,,7 l/100km,Sedan,,,5,4,Czarny,Metalik,,,Francja,styczeń 2012,CSE52A7,Tak,,Tak,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-q7-faktura-vat-23-1-wlasciciel-s-line-matrix-led-panoramiczny-dach-ID6GdMji.html,Audi Q7 50 TDI Quattro Tiptronic,2 967 cm3 • 286 KM • Faktura VAT 23% 1 Właściciel S Line Matrix LED Panoramiczny dach,2018,197 000 km,Diesel,189 000,Prywatne,Tak,Tak,Audi,Q7,50 TDI Quattro Tiptronic,II (2015-),2018,197 000 km,2 967 cm3,Diesel,286 KM,Automatyczna,,4x4 (stały),,,,6.0 l/100km,7 l/100km,SUV,,172 g/km,5,5,Szary,Perłowy,,,Polska,08 październik 2018,RZ0387V,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-audi-a6-c7-avant-salon-polska-pierwszy-wlasciciel-ID6G3zam.html,Audi A6 2.0 TDI ultra S tronic,"1 968 cm3 • 190 KM • Audi A6 (C7) Avant , Salon Polska, pierwszy właściciel",2018,115 000 km,Diesel,105 000,Prywatne,Tak,Tak,Audi,A6,2.0 TDI ultra S tronic,C7 (2011-2018),2018,115 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,,Na przednie koła,,,,4.0 l/100km,5 l/100km,Kombi,,119 g/km,5,5,Czarny,Metalik,,,,,,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a5-2-0-diesel-177-km-s-line-ID6G8DlI.html,Audi A5,1 968 cm3 • 177 KM • 2.0 Diesel - 177 KM - S-Line,2013,166 000 km,Diesel,61 800,Prywatne,Tak,Tak,Audi,A5,,8T (2007-2016),2013,166 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,,Na przednie koła,,,,,,Kompakt,,,5,5,Czarny,Metalik,,,,,,Tak,,,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a7-sportback-45-tfsi-mhev-quattro-s-ID6EKhiq.html,Audi A7 45 TFSI mHEV Quattro S tronic,1 984 cm3 • 265 KM • Sportback 45 TFSI mHEV quattro S,2022,31 500 km,Benzyna,320 000,Prywatne,Tak,Tak,Audi,A7,45 TFSI mHEV Quattro S tronic,C8 (2018-),2022,31 500 km,1 984 cm3,Benzyna,265 KM,Automatyczna,,4x4 (dołączany automatycznie),,,,,8 l/100km,Sedan,,,5,5,Srebrny,Metalik,14 Czerwca 2027,150 000 km,Polska,14 maj 2022,LU185NH,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-allroad-313km-wentylowane-fotele-ID6GdMgn.html,Audi A6 Allroad 3.0 TDI Quattro Tiptr,"2 967 cm3 • 313 KM • 313KM, wentylowane fotele",2014,239 000 km,Diesel,108 000,Prywatne,Tak,Tak,Audi,A6 Allroad,3.0 TDI Quattro Tiptr,C7 (2012-),2014,239 000 km,2 967 cm3,Diesel,313 KM,Automatyczna,,4x4 (stały),,,,6.0 l/100km,7 l/100km,Kombi,,176 g/km,5,5,Srebrny,Metalik,,,Włochy,04 sierpień 2014,WX8444C,Tak,,Tak,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-40-tdi-190-km-sport-virtual-licznik-kamera-el-klapa-nowy-model-ID6G03jH.html,Audi A4 Avant 40 TDI S tronic sport,1 968 cm3 • 190 KM • 40 TDI 190 KM Sport Virtual Licznik Kamera El. Klapa Nowy Model,2020,149 000 km,Diesel,112 400,Prywatne,Tak,Tak,Audi,A4,Avant 40 TDI S tronic sport,B9 (2015-),2020,149 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,,,,,,4.1 l/100km,"4,90 l/100km",Kombi,,115 g/km,5,5,Czarny,Metalik,,,Niemcy,20 sierpień 2020,DZL 17177,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-1-8-turbo-163-km-manual-z-niemiec-ID6FUsVM.html,Audi A4 Avant 1.8T,1 781 cm3 • 163 KM • 1.8 Turbo 163 km Manual ! Z Niemiec,2005,197 000 km,Benzyna,24 900,Prywatne,Tak,Tak,Audi,A4,Avant 1.8T,B7 (2004-2007),2005,197 000 km,1 781 cm3,Benzyna,163 KM,Manualna,,Na przednie koła,,,,6.0 l/100km,11 l/100km,Kombi,,,5,5,Szary,,,,,14 czerwiec 2005,Ps a 97,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-40-tfsi-204-konie-s-line-kamera-navi-salonpl-aso-tempo-ID6GdLWp.html,Audi A4 40 TFSI mHEV S Line S tronic,1 984 cm3 • 204 KM • 40 TFSI | 204 konie | S-line | Kamera | Navi | SalonPL | ASO | Tempo,2020,89 000 km,Benzyna,132 000,Prywatne,Tak,Tak,Audi,A4,40 TFSI mHEV S Line S tronic,B9 (2015-),2020,89 000 km,1 984 cm3,Benzyna,204 KM,Automatyczna,,Na przednie koła,,,,4.0 l/100km,7 l/100km,Sedan,,129 g/km,4,5,Biały,Perłowy,21 Stycznia 2025,,Polska,21 styczeń 2021,SK931TV,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-q7-drugi-wlasciel-272km-stan-idealny-4x4-7-osobowy-ID6G17vr.html,Audi Q7 3.0 TDI Quattro Tiptronic,"2 967 cm3 • 272 KM • Drugi właściel, 272KM, stan idealny, 4x4, 7-osobowy",2017,185 990 km,Diesel,188 000,Prywatne,Tak,Tak,Audi,Q7,3.0 TDI Quattro Tiptronic,II (2015-),2017,185 990 km,2 967 cm3,Diesel,272 KM,Automatyczna,,4x4 (stały),,,,5.0 l/100km,6 l/100km,SUV,,149 g/km,5,7,Biały,,,,Polska,wrzesień 2017,RLA50128,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-benzyna-automat-160km-full-wersja-led-przebieg136tkm-bang-kamera-ID6GdMgh.html,Audi A4 1.8 TFSI multitronic S line Sportpaket (plus),1 798 cm3 • 160 KM • Benzyna/Automat/160KM/Full Wersja/ LED/Przebieg136tkm/Bang/Kamera,2008,135 500 km,Benzyna,31 900,Prywatne,Tak,Tak,Audi,A4,1.8 TFSI multitronic S line Sportpaket (plus),B8 (2007-2015),2008,135 500 km,1 798 cm3,Benzyna,160 KM,Automatyczna,,Na przednie koła,,,,,"9,40 l/100km",Sedan,,,4,5,Czarny,Metalik,,,,28 sierpień 2008,DR448CV,,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a5-2010-2-0tdi-159500km-100-alu-19-i-17-technicznie-super-oplacony-ID6G2i0w.html,Audi A5 2.0 TDI DPF,1 968 cm3 • 170 KM • _2010_2.0tdi_159500km 100%_alu 19 i 17_technicznie super_oplacony,2010,159 500 km,Diesel,34 999,Prywatne,Tak,Tak,Audi,A5,2.0 TDI DPF,8T (2007-2016),2010,159 500 km,1 968 cm3,Diesel,170 KM,Manualna,,Na przednie koła,,,,4.4 l/100km,"6,20 l/100km",Coupe,,134 g/km,2,4,Czarny,Metalik,,,Francja,,,,,,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-2-0-tfsi-211km-bixenon-navi-led-skora-el-klapa-climatronic-2xpdc-bt-ID6GdMfr.html,Audi A4 Avant 2.0 TFSI S line Sportpaket,1 984 cm3 • 211 KM • 2.0 TFSI 211KM BiXenon Navi LED Skóra EL.Klapa Climatronic 2xPDC BT,2010,163 000 km,Benzyna,37 999,Prywatne,Tak,Tak,Audi,A4,Avant 2.0 TFSI S line Sportpaket,B8 (2007-2015),2010,163 000 km,1 984 cm3,Benzyna,211 KM,Manualna,,Na przednie koła,,,,5.3 l/100km,"8,20 l/100km",Kombi,,149 g/km,5,5,Srebrny,Metalik,,,Polska,02 grudzień 2010,-------,,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a3-audi-a3-8v-sportback-2-0-tdi-184km-2013-s-tronic-awd-quattro-ID6GdMfy.html,Audi A3 2.0 TDI Sportback (clean diesel) quattro S tronic Ambition,1 968 cm3 • 184 KM • AUDI A3 8V Sportback 2.0 TDI 184KM 2013 S Tronic AWD Quattro,2013,176 140 km,Diesel,65 000,Prywatne,Tak,Tak,Audi,A3,2.0 TDI Sportback (clean diesel) quattro S tronic Ambition,8V (2012-),2013,176 140 km,1 968 cm3,Diesel,184 KM,Automatyczna,,4x4 (stały),,,,4.4 l/100km,"5,50 l/100km",Kompakt,,127 g/km,5,5,Czarny,Metalik,,,Niemcy,24 październik 2013,WP2038N,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-2-0tdi-190km-aso-tempomat-s-tronic-hak-webasto-grzanefotele-czuj-park-ID6Gb5cE.html,Audi A6,1 968 cm3 • 190 KM • 2.0TDI 190KM ASO Tempomat S-Tronic Hak Webasto GrzaneFotele Czuj.Park,2018,161 217 km,Diesel,104 900,Firma,Tak,Tak,Audi,A6,,C7 (2011-2018),2018,161 217 km,1 968 cm3,Diesel,190 KM,Automatyczna,,Na przednie koła,,,,,,Kombi,,,5,5,Biały,,,,,28 czerwiec 2018,SB128FM,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-allroad-ID6GdMcW.html,Audi A4 Allroad 2.0 TDI clean diesel Quattro,1 968 cm3 • 190 KM,2015,150 000 km,Diesel,58 000,Prywatne,Tak,Tak,Audi,A4 Allroad,2.0 TDI clean diesel Quattro,,2015,150 000 km,1 968 cm3,Diesel,190 KM,Manualna,,4x4 (stały),,,,5.0 l/100km,6 l/100km,Kombi,,145 g/km,5,,Biały,,,,,,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-2-0tfsi-190km-aso-s-tronic-salonpl-gwarancja-grzanefotele-kamera-ID6GbqVN.html,Audi A4 40 TFSI mHEV Advanced S tronic,"1 984 cm3 • 190 KM • 2.0TFSI 190KM ASO, S-tronic SalonPL Gwarancja GrzaneFotele Kamera",2020,45 363 km,Benzyna,136 900,Firma,Tak,Tak,Audi,A4,40 TFSI mHEV Advanced S tronic,B9 (2015-),2020,45 363 km,1 984 cm3,Benzyna,190 KM,Automatyczna,,Na przednie koła,,,,,7 l/100km,Sedan,,,4,5,Czarny,Metalik,,,Polska,wrzesień 2020,SR5301N,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-allroad-audi-a4-b8-allora-quattro-salon-polska-ID6GdMex.html,Audi A4 Allroad 2.0 TFSI Quattro S tronic,1 984 cm3 • 211 KM • Audi A4 B8 Allora Quattro Salon Polska,2012,247 000 km,Benzyna,57 000,Prywatne,Tak,Tak,Audi,A4 Allroad,2.0 TFSI Quattro S tronic,,2012,247 000 km,1 984 cm3,Benzyna,211 KM,Automatyczna,,4x4 (stały),,,,6.0 l/100km,9 l/100km,Kombi,,170 g/km,5,5,Biały,Metalik,,,Polska,30 lipiec 2012,KSU 8JY8,Tak,,Tak,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-allroad-3-0tdi-245km-automat-ID6GdM5B.html,Audi A4 Allroad quattro 3.0 TDI DPF,"2 967 cm3 • 245 KM • 3.0TDI 245km, Automat",2014,377 258 km,Diesel,49 900,Prywatne,Tak,,Audi,A4 Allroad,quattro 3.0 TDI DPF,,2014,377 258 km,2 967 cm3,Diesel,245 KM,Automatyczna,,4x4 (stały),,,,,7 l/100km,Kombi,,,5,5,Biały,,,,,,,Tak,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a8-audi-a8l-2016-r-4-0-tfsi-v8-ID6GdMbN.html,Audi A8 4.0 TFSI cylinder on demand quattro tiptronic Lang,"3 993 cm3 • 435 KM • Audi A8L, 2016 r. 4.0 TFSi V8",2016,88 500 km,Benzyna,129 999,Prywatne,Tak,Tak,Audi,A8,4.0 TFSI cylinder on demand quattro tiptronic Lang,D4 (2010-),2016,88 500 km,3 993 cm3,Benzyna,435 KM,Automatyczna,,4x4 (stały),,,,7.0 l/100km,"12,50 l/100km",Sedan,,207 g/km,4,5,Biały,Perłowy,,,Stany Zjednoczone,styczeń 2016,WOT80100,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-ultra-b9-2-0-tdi-150km-manual-ID6GdMar.html,Audi A4 Avant 2.0 TDI ultra,1 968 cm3 • 150 KM • Ultra B9/ 2.0 Tdi 150KM/Manual,2017,113 400 km,Diesel,86 900,Prywatne,Tak,,Audi,A4,Avant 2.0 TDI ultra,B9 (2015-),2017,113 400 km,1 968 cm3,Diesel,150 KM,Manualna,,,,,,,"4,50 l/100km",Kombi,,,5,,Szary,,,,,,,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-top-skory-duza-navi-ksenon-doinwestowana-ID6G93lL.html,Audi A6 2.0 TDI DPF,"1 968 cm3 • 140 KM • Top, Skóry, Duża Navi, Ksenon, Doinwestowana",2005,399 000 km,Diesel,15 800,Prywatne,Tak,,Audi,A6,2.0 TDI DPF,C6 (2004-2011),2005,399 000 km,1 968 cm3,Diesel,140 KM,Manualna,,Na przednie koła,,,,6 l/100km,8 l/100km,Kombi,,,5,5,Srebrny,Metalik,,,,,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-ID6G4l4r.html,Audi A6 3.0 TFSI Quattro S tronic,2 995 cm3 • 310 KM,2015,204 000 km,Benzyna,84 900,Prywatne,Tak,Tak,Audi,A6,3.0 TFSI Quattro S tronic,C7 (2011-2018),2015,204 000 km,2 995 cm3,Benzyna,310 KM,Automatyczna,,4x4 (stały),,,,6.0 l/100km,10 l/100km,Sedan,,190 g/km,4,5,Biały,Perłowy,,,,styczeń 2015,WOS 0108K,Tak,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-s8-audi-s8-d4-bezwypadkowe-ceramika-1wl-ID6G5L3w.html,Audi S8 4.0 TFSI Quattro,"3 993 cm3 • 520 KM • AUDI S8 D4 bezwypadkowe, ceramika, 1wł",2015,197 000 km,Benzyna,164 900,Prywatne,Tak,Tak,Audi,S8,4.0 TFSI Quattro,D4 (2010-2017),2015,197 000 km,3 993 cm3,Benzyna,520 KM,Automatyczna,,4x4 (stały),,,,,13 l/100km,Sedan,,,4,5,Czarny,Metalik,26 Października 2024,150 000 km,Polska,,,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-2-0tdiquattros-linewebastonowy-rozrzadradar2-kpl-kolpiekna-z-de-ID6GdM9O.html,Audi A4 2.0 TDI clean diesel Quattro,1 968 cm3 • 150 KM • 2.0TDI*Quattro*S-Line*Webasto*Nowy Rozrząd*Radar*2 Kpl Kół*Piękna!Z DE,2015,219 999 km,Diesel,63 700,Prywatne,Tak,Tak,Audi,A4,2.0 TDI clean diesel Quattro,B8 (2007-2015),2015,219 999 km,1 968 cm3,Diesel,150 KM,Manualna,,4x4 (stały),,,,4.0 l/100km,5 l/100km,Kombi,,127 g/km,5,5,Czarny,Metalik,,,Niemcy,10 sierpień 2015,keh07770,,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a8-50-long-alkantara-masaz-wentyl-b-o-tv-webasto-fv23-piekny-ID6GbMzu.html,Audi A8 L 50 TDI mHEV Quattro Tiptr,2 967 cm3 • 286 KM • 50 LONG alkantara masaż wentyl B&O TV WEBASTO FV23% piękny,2019,107 800 km,Diesel,273 000,Firma,Tak,,Audi,A8,L 50 TDI mHEV Quattro Tiptr,D5 (2017-),2019,107 800 km,2 967 cm3,Diesel,286 KM,Automatyczna,,4x4 (stały),,,,,8 l/100km,Sedan,,,4,5,Czarny,Metalik,,,Niemcy,,,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a3-audi-a3-sportback-2-0-184km-s-tronic-s-line-quattro-ID6G99Mp.html,Audi A3 2.0 TDI Sportback (clean diesel) quattro S tronic S line Sportpaket,1 968 cm3 • 184 KM • Audi A3 Sportback 2.0 184km s-tronic s-line Quattro,2015,166 000 km,Diesel,62 900,Prywatne,Tak,,Audi,A3,2.0 TDI Sportback (clean diesel) quattro S tronic S line Sportpaket,8V (2012-),2015,166 000 km,1 968 cm3,Diesel,184 KM,Automatyczna,,4x4 (dołączany automatycznie),,,,,"5,60 l/100km",Auta miejskie,,,5,5,Biały,,,,Niemcy,,,,,,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a8-50-long-alkantara-masaz-wentyl-b-o-tv-webasto-fv23-piekny-ID6GbMzu.html,Audi A8 L 50 TDI mHEV Quattro Tiptr,2 967 cm3 • 286 KM • 50 LONG alkantara masaż wentyl B&O TV WEBASTO FV23% piękny,2019,107 800 km,Diesel,273 000,Firma,Tak,,Audi,A8,L 50 TDI mHEV Quattro Tiptr,D5 (2017-),2019,107 800 km,2 967 cm3,Diesel,286 KM,Automatyczna,,4x4 (stały),,,,,8 l/100km,Sedan,,,4,5,Czarny,Metalik,,,Niemcy,,,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a3-audi-a3-sportback-2-0-184km-s-tronic-s-line-quattro-ID6G99Mp.html,Audi A3 2.0 TDI Sportback (clean diesel) quattro S tronic S line Sportpaket,1 968 cm3 • 184 KM • Audi A3 Sportback 2.0 184km s-tronic s-line Quattro,2015,166 000 km,Diesel,62 900,Prywatne,Tak,,Audi,A3,2.0 TDI Sportback (clean diesel) quattro S tronic S line Sportpaket,8V (2012-),2015,166 000 km,1 968 cm3,Diesel,184 KM,Automatyczna,,4x4 (dołączany automatycznie),,,,,"5,60 l/100km",Auta miejskie,,,5,5,Biały,,,,Niemcy,,,,,,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-audi-a4-awant-18t-bex-qatro-ID6GdM6w.html,Audi A4 Avant 1.8T Quattro,1 781 cm3 • 190 KM • Audi A4 Awant 18T BEX Qatro,2004,224 000 km,Benzyna,23 900,Prywatne,Tak,,Audi,A4,Avant 1.8T Quattro,B6 (2000-2004),2004,224 000 km,1 781 cm3,Benzyna,190 KM,Manualna,,4x4 (stały),,,,,12 l/100km,Kombi,,,5,5,Szary,Metalik,,,,23 listopad 2004,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-q3-2-0-tdi-140kms-line177tkmbogaty-ID6GbpXh.html,Audi Q3 2.0 TDI,1 968 cm3 • 140 KM • 2.0 TDI 140KM*S-LINE*177tkm*BOGATY !!!,2013,177 000 km,Diesel,67 900,Firma,Tak,,Audi,Q3,2.0 TDI,,2013,177 000 km,1 968 cm3,Diesel,140 KM,Manualna,,Na przednie koła,,,,,6 l/100km,SUV,,,5,5,Złoty,Metalik,,,Niemcy,,,,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-q5-2-0-tdi-190km-s-line-quattro-ledy-xenony-jak-z-fabryki-ID6GbpUa.html,Audi Q5 2.0 TDI Quattro Sport S tronic,1 968 cm3 • 190 KM • 2.0 TDI 190KM S-LINE QUATTRO !! * LEDy * XENONy * Jak z Fabryki!!!,2017,129 000 km,Diesel,159 900,Firma,Tak,,Audi,Q5,2.0 TDI Quattro Sport S tronic,FY (2017-),2017,129 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,,4x4 (dołączany automatycznie),,,,,5 l/100km,SUV,,163 g/km,5,5,Czarny,Metalik,,,Niemcy,,,,,Tak,Tak,Używane
